,BlockHeight,uluna_burnt,uusd_minted,spread,delta,lunaPool,terra_pool,usd_per_luna_price,usd_per_ust_price
619,7594961.0,97160.0,95310.87451935504,0.05,5244460.622771021,45253405.8947719,55244460.622771025,1.029223906217705,0.7652499893722177
620,7594962.0,97187.0,95025.8245849011,0.05,5125282.916916701,45351241.16764953,55125282.9169167,1.0289384241470143,0.7650377273461976
621,7594963.0,97187.0,94999.46669619708,0.05,5581449.588716447,44979035.60448922,55581449.58871645,1.0289384241470143,0.77143757758528
622,7594964.0,97187.0,94999.46669619708,0.05,5454758.268256997,45081794.20612553,55454758.268257,1.0289384241470143,0.757264568633249
623,7594965.0,97187.0,94999.46669619708,0.05,6050622.0856086565,44602537.973292015,56050622.08560865,1.0289384241470143,0.7605817940306725
624,7594966.0,97409.0,95216.46980984969,0.05,6037840.58817767,44612711.22798094,56037840.588177666,1.0265900662254897,0.7532446154262256
625,7594967.0,96345.0,93961.47893397007,0.05,5873281.203822037,44744105.70018548,55873281.20382204,1.0379312145401651,0.7555342993597078
626,7594968.0,96345.0,94999.50872162858,0.05,5710134.503715869,44875138.46934348,55710134.50371587,1.0379312145401651,0.7550022110891087
627,7594969.0,96345.0,94999.50872162858,0.05,5790116.086791001,44810804.7689097,55790116.086791,1.0379312145401651,0.7513347932341672
628,7594970.0,96345.0,94999.50872162858,0.05,5833289.684135246,44776154.40793851,55833289.68413524,1.0379312145401651,0.7573501236243623
629,7594971.0,95221.0,93891.2057707426,0.05,5764609.759106042,44831300.905710444,55764609.75910604,1.0501827532129824,0.7700515960299373
630,7594972.0,97128.0,96902.04293136702,0.05,5752174.492817551,44841300.32133671,55752174.49281755,1.0295687760058192,0.7548647262254186
631,7594973.0,97128.0,94999.95827209855,0.05,5952868.963047871,44680461.365636826,55952868.96304787,1.0295687760058192,0.7558889715405663
632,7594974.0,97128.0,94999.95827209855,0.05,6058306.559686768,44596423.856260866,56058306.559686765,1.0295687760058192,0.7577627329948836
633,7594975.0,97128.0,94999.95827209855,0.05,6101312.385132206,44562237.382926926,56101312.38513221,1.0295687760058192,0.7532436469991114
634,7594976.0,96309.0,94198.90228592721,0.05,5931867.828602712,44697237.85483055,55931867.82860271,1.0383228413676115,0.7495583043160557
635,7594977.0,97139.0,95818.560363228,0.05,5767105.152849303,44829294.85308362,55767105.1528493,1.0294507414442602,0.7454523687876977
636,7594978.0,97139.0,94999.8247944963,0.05,5763198.6132876,44832435.40847179,55763198.6132876,1.0294507414442602,0.751848340753887
637,7594979.0,97139.0,94999.8247944963,0.05,5727095.337528958,44861480.48553313,55727095.33752896,1.0294507414442602,0.7440934824264145
638,7594980.0,97139.0,94999.8247944963,0.05,5635391.464329365,44935425.71014127,55635391.46432936,1.0294507414442602,0.7576100469008378
639,7594981.0,96945.0,94810.09702284812,0.05,5704959.7846872555,44879307.150801055,55704959.78468726,1.0315109897173895,0.7612236109269329
640,7594982.0,97334.0,95381.03613949477,0.05,5548877.345157054,45005410.000747,55548877.34515706,1.0273831584347024,0.7582787829775252
641,7594983.0,97334.0,94999.34672592915,0.05,6329175.668736247,44381973.82298188,56329175.66873625,1.0273831584347024,0.7582787829775252
642,7594984.0,97334.0,94999.34672592915,0.05,6153365.233493574,44520929.23736002,56153365.233493574,1.0273831584347024,0.7646461600239105
643,7594985.0,97334.0,94999.34672592915,0.05,5982509.263963048,44656805.00693982,55982509.26396305,1.0273831584347024,0.7570494717688326
644,7594986.0,97241.0,94908.57742388146,0.05,5968271.191801857,44668165.49384852,55968271.19180186,1.0283671177303482,0.759097169009852
645,7594987.0,97801.0,95546.56585708851,0.05,5804772.281772472,44799035.95658208,55804772.28177247,1.022481631752985,0.7548507120976564
646,7594988.0,97801.0,94999.73976372002,0.05,5646224.818113165,44926677.56297164,55646224.81811316,1.022481631752985,0.7588592005004214
647,7594989.0,97801.0,94999.73976372002,0.05,5636776.807901541,44934306.82787055,55636776.80790154,1.022481631752985,0.762967409264697
648,7594990.0,97801.0,94999.73976372002,0.05,5550860.4316667495,45003803.371781364,55550860.43166675,1.022481631752985,0.7673071662974945
649,7594991.0,97758.0,94957.97138906289,0.05,5493838.039209181,45050046.78598054,55493838.03920918,1.0229286408707812,0.763540917288854
650,7594992.0,98212.0,95440.67429334112,0.05,5550986.119826267,45003701.54739242,55550986.119826265,1.0181992226137409,0.7621462494479609
651,7594993.0,98212.0,94999.41294877368,0.05,5551217.538637698,45003514.068097025,55551217.5386377,1.0181992226137409,0.7613995065453621
652,7594994.0,98212.0,94999.41294877368,0.05,5576051.977201641,44983404.02131385,55576051.97720164,1.0181992226137409,0.764528684812902
653,7594995.0,98212.0,94999.41294877368,0.05,5703967.054753176,44880106.96873118,55703967.05475318,1.0181992226137409,0.7686368108650125
654,7594996.0,97929.0,94725.67008777398,0.05,5575676.829057004,44983707.66926779,55575676.82905701,1.0211434948176823,0.7614195328997874
655,7594997.0,98224.0,95285.75870322342,0.05,7148517.754150845,43745666.52375544,57148517.754150845,1.018076858257986,0.7645494368614978
656,7594998.0,97248.0,94055.641396279,0.05,6957939.395883543,43892037.29130481,56957939.395883545,1.028298310030439,0.7702999338871724
657,7594999.0,97248.0,94999.95635114812,0.05,6764665.2666277755,44041482.28933118,56764665.26662777,1.028298310030439,0.7685350409315928
658,7595000.0,97248.0,94999.95635114812,0.05,6576762.2297044005,44187753.0893316,56576762.2297044,1.028298310030439,0.7681133674345972
659,7595001.0,97611.0,95354.56502336213,0.05,6394074.389990389,44330898.7166165,56394074.38999039,1.0244729864594524,0.7640522486362997
660,7595002.0,97376.0,94771.12745300186,0.05,6216461.212490656,44470960.03696029,56216461.212490655,1.026939812619666,0.7637174208340619
661,7595003.0,97760.0,95373.95427761362,0.05,6828156.068475916,43992277.29626822,56828156.06847592,1.0229101438860375,0.7575847091357117
662,7595004.0,97760.0,94999.71088298407,0.05,6638485.066573807,44139598.66796329,56638485.066573806,1.0229101438860375,0.7437592561434336
663,7595005.0,97760.0,94999.71088298407,0.05,6502196.451187836,44246067.53402492,56502196.451187834,1.0229101438860375,0.7467853805053882
664,7595006.0,97877.0,95113.40734547701,0.05,6323962.710230218,44386081.51315179,56323962.71023022,1.0216830314402143,0.7458895152720104
665,7595007.0,97090.0,94235.44524640389,0.05,6547633.161533241,44210515.28113532,56547633.161533244,1.0299637393630603,0.7580878680905035
666,7595008.0,97090.0,94999.22048202154,0.05,6466854.573352052,44273760.57847226,56466854.573352054,1.0299637393630603,0.7535381571305927
667,7595009.0,97090.0,94999.22048202154,0.05,6679008.948650331,44108040.108198315,56679008.94865033,1.0299637393630603,0.751958400807085
668,7595010.0,97090.0,94999.22048202154,0.05,6547842.62778674,44210351.515188284,56547842.62778674,1.0299637393630603,0.7470393207669442
669,7595011.0,97247.0,95152.83957374754,0.05,6653108.198608431,44128205.48584495,56653108.19860843,1.0283013050811858,0.7439806979595628
670,7595012.0,96826.0,94587.98705750133,0.05,6881801.960541629,43950787.66552133,56881801.96054163,1.0327701948210664,0.7479122939189092
671,7595013.0,96826.0,94999.05653955734,0.05,6693079.4732570285,44097093.03547865,56693079.47325703,1.0327701948210664,0.7497939274622611
672,7595014.0,95934.0,94123.88707646598,0.05,6682576.132379263,44105264.273122974,56682576.13237926,1.0423752355518905,0.7500120092067333
673,7595015.0,95934.0,94999.26455506332,0.05,6598279.864137797,44170953.71098138,56598279.8641378,1.0423752355518905,0.7471373534000528
674,7595016.0,95706.0,94773.48607904278,0.05,6452412.8342367085,44285086.756891005,56452412.83423671,1.0448564799152766,0.7558331439731353
675,7595017.0,94721.0,94021.35810235218,0.05,6686337.9107375005,44102337.39100742,56686337.9107375,1.0557210874681315,0.7678276290881316
676,7595018.0,94721.0,94999.00926976545,0.05,7120968.383033888,43766765.003629595,57120968.38303389,1.0557210874681315,0.7568004552593929
677,7595019.0,94721.0,94999.00926976545,0.05,6927631.01139668,43915405.499651134,56927631.01139668,1.0557210874681315,0.7575860951504562
678,7595020.0,94721.0,94999.00926976545,0.05,6801099.254419944,44013232.71583453,56801099.254419945,1.0557210874681315,0.7575860951504562
679,7595021.0,96094.0,96376.03907020451,0.05,6612179.830686057,44160108.43385509,56612179.830686055,1.04063814,0.7447487842652037
680,7595022.0,94673.0,93594.317896809,0.05,6428508.168722555,44303847.13565245,56428508.168722555,1.0562665097983486,0.7511168843084994
681,7595023.0,94673.0,94999.9233180321,0.05,6271465.225886729,44427490.735569425,56271465.22588673,1.0562665097983486,0.7643296169278135
682,7595024.0,94673.0,94999.9233180321,0.05,6109572.034667575,44555677.56701767,56109572.034667574,1.0562665097983486,0.7653759062533859
683,7595025.0,94673.0,94999.9233180321,0.05,5949044.8131617205,44683515.3012637,55949044.81316172,1.0562665097983486,0.7619940050124764
684,7595026.0,95180.0,95508.67408247647,0.05,5979174.452595984,44659465.318071775,55979174.45259599,1.0506344971864976,0.7577412257782566
685,7595027.0,94606.0,94426.5108787845,0.05,5912839.291023738,44712449.44274098,55912839.29102374,1.0570118721176731,0.7621742831853945
686,7595028.0,95332.0,95728.70300308592,0.05,6203561.287452638,44481167.077896915,56203561.28745264,1.0489551423007872,0.7563648571657029
687,7595029.0,95332.0,94999.04204452771,0.05,6033622.666890097,44616069.442128606,56033622.6668901,1.0489551423007872,0.7563648571657029
688,7595030.0,95332.0,94999.04204452771,0.05,6618454.984180385,44155214.06754244,56618454.98418038,1.0489551423007872,0.7593666563805459
689,7595031.0,95152.0,94819.67071519428,0.05,6434644.965321965,44299029.46206543,56434644.965321966,1.05094413,0.75543755763834
690,7595032.0,97006.0,96850.491961041,0.05,6255904.827396355,44439779.39152286,56255904.827396356,1.0308554836533943,0.7359980956788233
691,7595033.0,97006.0,94999.2086949171,0.05,6082129.693302011,44577479.73680428,56082129.69330201,1.0308554836533943,0.7359980956788233
692,7595034.0,97006.0,94999.2086949171,0.05,6002167.875829468,44641128.99241888,56002167.875829466,1.0308554836533943,0.7408492378826006
693,7595035.0,97006.0,94999.2086949171,0.05,5880111.091474132,44738636.89904933,55880111.09147413,1.0308554836533943,0.7486480947233572
694,7595036.0,96921.0,94915.9671146121,0.05,5740933.203376923,44850343.478794575,55740933.20337692,1.031762645193889,0.7493069113758047
695,7595037.0,96693.0,94776.01417914609,0.05,5583814.925774452,44977121.54767447,55583814.925774455,1.0341981881251878,0.7581631188511078
696,7595038.0,96693.0,94999.73913416936,0.05,5428708.955614051,45102980.87588398,55428708.95561405,1.0341981881251878,0.7581631188511078
697,7595039.0,96693.0,94999.73913416936,0.05,5556639.826155939,44999121.757954225,55556639.82615594,1.0341981881251878,0.7669808242982471
698,7595040.0,96693.0,94999.73913416936,0.05,5520847.142584322,45028131.389632694,55520847.142584324,1.0341981881251878,0.7775415953943208
699,7595041.0,97285.0,95581.37219517094,0.05,5559751.0977503145,44996601.8674484,55559751.09775031,1.02790173,0.7681633547057545
700,7595042.0,96225.0,93964.35177078751,0.05,6271953.563979441,44427105.185846776,56271953.56397944,1.0392249310906283,0.77233434895426
701,7595043.0,96225.0,94999.44804448594,0.05,6102960.56090594,44560928.24702138,56102960.56090594,1.0392249310906283,0.7685472034502235
702,7595044.0,96225.0,94999.44804448594,0.05,5935818.323334902,44694081.090381905,55935818.3233349,1.0392249310906283,0.7685873784894485
703,7595045.0,96225.0,94999.44804448594,0.05,5937478.66524912,44692754.476134665,55937478.665249124,1.0392249310906283,0.7639348142615332
704,7595046.0,96448.0,95219.60784613749,0.05,5819903.982106425,44786891.80120047,55819903.982106425,1.0368194325373898,0.7690710223085573
705,7595047.0,96255.0,94809.10175494215,0.05,5727203.948300615,44861393.05175451,55727203.948300615,1.038903628487872,0.7691418076604487
706,7595048.0,96255.0,94999.68532209512,0.05,5796235.897319015,44805889.85609554,55796235.89731902,1.038903628487872,0.7739160841650347
707,7595049.0,96255.0,94999.68532209512,0.05,5758560.73846297,44836164.472148366,55758560.73846297,1.038903628487872,0.7711821795508129
708,7595050.0,96255.0,94999.68532209512,0.05,5614145.66651638,44952592.00763333,55614145.66651638,1.038903628487872,0.7675277527661394
709,7595051.0,96435.0,95177.33784256656,0.05,5495975.890284804,45048311.33959126,55495975.89028481,1.036958939600287,0.7692482832324036
710,7595052.0,95242.0,93823.94115914001,0.05,5371733.3115018,45149390.3204345,55371733.3115018,1.0499506623803998,0.7829655820294901
711,7595053.0,95242.0,94999.43093711234,0.05,5366643.281294869,45153541.04633977,55366643.28129487,1.0499506623803998,0.7868920226154703
712,7595054.0,95242.0,94999.43093711234,0.05,5391621.598565494,45133179.49270407,55391621.5985655,1.0499506623803998,0.7836759454064239
713,7595055.0,95242.0,94999.43093711234,0.05,5316064.20259321,45194827.86851636,55316064.20259321,1.0499506623803998,0.7841756333867429
714,7595056.0,95557.0,95313.62867282965,0.05,5337771.670218277,45177099.19543891,55337771.670218274,1.046485396577155,0.7825511803814394
715,7595057.0,95211.0,94655.07503883213,0.05,5377461.345166436,45144720.23947717,55377461.34516644,1.0502892000511417,0.7853956260930026
716,7595058.0,95161.0,94949.24203776338,0.05,5410437.140439787,45117853.76577446,55410437.140439786,1.050845672585207,0.7858117506178234
717,7595059.0,95161.0,94999.54879643684,0.05,6109054.915911711,44556088.206202105,56109054.91591171,1.050845672585207,0.7859337666241725
718,7595060.0,95161.0,94999.54879643684,0.05,5939358.946025275,44691252.225686,55939358.946025275,1.050845672585207,0.7895507111577179
719,7595061.0,96336.0,96172.55527846007,0.05,5776759.2314377595,44821535.608166195,55776759.23143776,1.038032109278732,0.7773718899618143
720,7595062.0,97201.0,95852.87110130192,0.05,5616293.697231155,44950855.83389858,55616293.69723116,1.0287911686791793,0.7640144784928592
721,7595063.0,97201.0,94999.55386744565,0.05,5460285.538974734,45077301.27431681,55460285.53897473,1.0287911686791793,0.7639875233993393
722,7595064.0,97201.0,94999.55386744565,0.05,5308610.94066988,45200918.22016243,55308610.94066988,1.0287911686791793,0.7606472333505474
723,7595065.0,97201.0,94999.55386744565,0.05,5168785.614081788,45315479.97971297,55168785.614081785,1.0287911686791793,0.7696060361750567
724,7595066.0,97402.0,95196.00154110495,0.05,5026242.08219477,45432868.126187064,55026242.08219477,1.02667191,0.768290857084457
725,7595067.0,97402.0,94999.90250892898,0.05,5105990.493721324,45367118.48569069,55105990.49372132,1.02667191,0.7745295022792799
726,7595068.0,97585.0,95178.38942048249,0.05,5069393.702238136,45397267.55514279,55069393.702238135,1.0247393370236126,0.7684861353460826
727,7595069.0,97585.0,94999.22879327676,0.05,5027424.220610836,45431892.10487542,55027424.220610835,1.0247393370236126,0.7703019333116276
728,7595070.0,97585.0,94999.22879327676,0.05,5427422.877964425,45104027.39640802,55427422.87796442,1.0247393370236126,0.7699322443115509
729,7595071.0,97555.0,94970.02372217161,0.05,5346704.342010944,45169807.84531327,55346704.342010945,1.0250623398345815,0.775048182977279
730,7595072.0,97682.0,95123.6325057355,0.05,5202403.011113085,45287883.5636324,55202403.011113085,1.0237239713253792,0.7746538521673946
731,7595073.0,97303.0,94630.8429027797,0.05,5435837.684461943,45097180.892798565,55435837.684461944,1.02771045417792,0.7817563727424766
732,7595074.0,97303.0,94999.34480673046,0.05,5503451.15951855,45042244.18072539,55503451.15951855,1.02771045417792,0.7815280548746962
733,7595075.0,97303.0,94999.34480673046,0.05,5543918.670993721,45009427.851289794,55543918.67099372,1.02771045417792,0.7751535535908707
734,7595076.0,97525.0,95216.08894151656,0.05,5389920.930132784,45134565.24253621,55389920.930132784,1.02537342,0.7749511970560305
735,7595077.0,97463.0,94939.171151787,0.05,5515442.3626357615,45032515.16343146,55515442.36263576,1.0260262171993644,0.7751979183378532
736,7595078.0,97463.0,94999.61354655656,0.05,5529277.2551223235,45021295.49632102,55529277.25512233,1.0260262171993644,0.7759468758087792
737,7595079.0,97355.0,94894.34325667193,0.05,5378074.885857815,45144220.0754154,55378074.88585781,1.0271592177605515,0.7768073538232746
738,7595080.0,97355.0,94999.13136282457,0.05,5228683.916806209,45266333.04834636,55228683.916806206,1.0271592177605515,0.7768073538232746
739,7595081.0,97458.0,95099.63889228246,0.05,5377491.324947507,45144695.79942406,55377491.324947506,1.026081626513098,0.7825741820277717
740,7595082.0,97495.0,95035.93676804977,0.05,5239367.554126188,45257578.257940404,55239367.55412619,1.0256849249445033,0.7800691444142421
741,7595083.0,97495.0,94999.19416959112,0.05,5894843.319183692,44726845.11742739,55894843.31918369,1.0256849249445033,0.7773839500907479
742,7595084.0,97495.0,94999.19416959112,0.05,5731097.67142859,44858258.75419037,55731097.67142859,1.0256849249445033,0.7806766057215088
743,7595085.0,97495.0,94999.19416959112,0.05,5576073.149748963,44983386.884204365,55576073.149748966,1.0256849249445033,0.7823428789829884
744,7595086.0,97647.0,95147.3030727531,0.05,5432363.989964945,45100006.92830963,55432363.98996495,1.02409024,0.7815138010092205
745,7595087.0,97205.0,94569.35719024001,0.05,5281610.783822821,45222994.85404251,55281610.78382282,1.0287490283263936,0.7776110447467495
746,7595088.0,97205.0,94999.57183354374,0.05,5143555.886790514,45336213.085940436,55143555.886790514,1.0287490283263936,0.7802310672536091
747,7595089.0,98005.0,95781.42109507178,0.05,5054222.781563255,45409777.37382951,55054222.78156325,1.0203541761287869,0.7761157722992909
748,7595090.0,98005.0,94999.82047992667,0.05,5078641.4687592285,45389645.30230847,55078641.46875923,1.0203541761287869,0.7798480714212629
749,7595091.0,97946.0,94942.62962835464,0.05,4960215.15925164,45487449.28956427,54960215.15925164,1.0209676922921396,0.7786184632881934
750,7595092.0,97853.0,94909.51401416959,0.05,4824961.336363081,45599667.36067456,54824961.33636308,1.021937722690888,0.781026194979779
751,7595093.0,97853.0,94999.6883795479,0.05,4713642.709444312,45692442.98494617,54713642.709444314,1.021937722690888,0.7781677915643316
752,7595094.0,97853.0,94999.6883795479,0.05,4666593.284965096,45731768.705030546,54666593.2849651,1.021937722690888,0.7799484906151605
753,7595095.0,97853.0,94999.6883795479,0.05,5093970.741745232,45377016.14789812,55093970.74174523,1.021937722690888,0.786855688116185
754,7595096.0,98039.0,95180.26477514739,0.05,5006029.965249996,45449562.55849355,55006029.96524999,1.0200011642113131,0.7792325998279263
755,7595097.0,97423.0,94402.99474991082,0.05,5011300.979289989,45445207.72088577,55011300.979289986,1.0264483559584183,0.7848366955342274
756,7595098.0,97423.0,94999.69427341015,0.05,4886988.68876147,45548135.53675416,54886988.68876147,1.0264483559584183,0.7845499828337795
757,7595099.0,97423.0,94999.69427341015,0.05,4861543.466866828,45569261.12568915,54861543.46686683,1.0264483559584183,0.7830990080237595
758,7595100.0,97423.0,94999.69427341015,0.05,4782744.023974133,45634807.904217884,54782744.023974136,1.0264483559584183,0.7824495760773742
759,7595101.0,97590.0,95162.54030508293,0.05,4777292.075640122,45639349.90703509,54777292.07564012,1.0246868848736592,0.7854508655223107
760,7595102.0,97696.0,95102.41940938616,0.05,4730819.17113869,45678103.0845292,54730819.17113869,1.0235796624626543,0.7849518800220144
761,7595103.0,97696.0,94999.6567687539,0.05,4786972.296727484,45631285.964479715,54786972.296727486,1.0235796624626543,0.7886536958794965
762,7595104.0,97696.0,94999.6567687539,0.05,4929102.499794288,45513214.05641686,54929102.49979429,1.0235796624626543,0.7883835041543138
763,7595105.0,97696.0,94999.6567687539,0.05,4818346.552276195,45605169.75126083,54818346.552276194,1.0235796624626543,0.7854596079667175
764,7595106.0,95888.0,93241.55634050805,0.05,4761373.005532243,45652617.215193614,54761373.00553224,1.0428782108529653,0.7938875762818867
765,7595107.0,97643.0,96738.26928520028,0.05,4695982.500227134,45707196.13619919,54695982.50022713,1.024136562962793,0.7760586324835954
766,7595108.0,97643.0,94999.77809650719,0.05,4587282.168244738,45798213.44273363,54587282.168244734,1.024136562962793,0.7760586324835954
767,7595109.0,97643.0,94999.77809650719,0.05,4511902.382469316,45861543.82320702,54511902.38246932,1.024136562962793,0.7891050745268778
768,7595110.0,97643.0,94999.77809650719,0.05,4575024.415033169,45808499.891597904,54575024.41503317,1.024136562962793,0.7890246425494406
769,7595111.0,97679.0,95034.80356696052,0.05,4676957.007742453,45723100.49452809,54676957.00774245,1.023752837146928,0.7871514389137163
770,7595112.0,97611.0,94933.06127741135,0.05,4571925.018963586,45811101.57157288,54571925.01896358,1.0244670307385444,0.7921955004091098
771,7595113.0,97611.0,94999.28877054906,0.05,4558938.783853999,45822005.627789855,54558938.783854,1.0244670307385444,0.7885127420545379
772,7595114.0,97611.0,94999.28877054906,0.05,4512137.287465854,45861346.19555327,54512137.287465855,1.0244670307385444,0.792224135191263
773,7595115.0,97611.0,94999.28877054906,0.05,4386800.140591802,45967036.00023189,54386800.1405918,1.0244670307385444,0.7898112762481332
774,7595116.0,97899.0,95279.58295015912,0.05,4809021.660353487,45612928.75272016,54809021.66035349,1.0214574333228366,0.7951548197206363
775,7595117.0,97106.0,94230.163244235,0.05,4702762.776312492,45701530.83899732,54702762.77631249,1.0297977818885566,0.7889681703240327
776,7595118.0,97106.0,94999.56623766667,0.05,4842971.415212687,45584692.7233876,54842971.41521269,1.0297977818885566,0.7964839095583973
777,7595119.0,97106.0,94999.56623766667,0.05,4938628.1878733765,45505322.62019287,54938628.18787338,1.0297977818885566,0.7949404520746014
778,7595120.0,97106.0,94999.56623766667,0.05,4826324.270971548,45598533.7927105,54826324.27097155,1.0297977818885566,0.7842350046615303
779,7595121.0,97301.0,95190.33627676153,0.05,4692259.707889005,45710307.33329512,54692259.707889006,1.027738509614617,0.7825864520187501
780,7595122.0,96954.0,94661.1914881168,0.05,4800335.506605079,45620158.6521067,54800335.50660508,1.031409792387602,0.7852733253615459
781,7595123.0,96954.0,94999.3397605902,0.05,4681239.807777229,45719519.32304997,54681239.807777226,1.031409792387602,0.7924229537623999
782,7595124.0,96954.0,94999.3397605902,0.05,4670876.731395131,45728185.63497368,54670876.73139513,1.031409792387602,0.7900643081826559
783,7595125.0,96954.0,94999.3397605902,0.05,4594239.539765225,45792377.017708175,54594239.539765224,1.031409792387602,0.7865613374585443
784,7595126.0,96959.0,95004.23895710401,0.05,4679891.731243504,45720646.49081093,54679891.731243506,1.0313635527007765,0.7930680627803411
785,7595127.0,95950.0,94011.36623755754,0.05,4850957.693242003,45578055.60992085,54850957.693242006,1.0422083401612918,0.7963824951918516
786,7595128.0,95950.0,94999.89572655216,0.05,4798108.2987102205,45622012.8324912,54798108.29871022,1.0422083401612918,0.8010305959044973
787,7595129.0,95950.0,94999.89572655216,0.05,4689761.4219136955,45712395.4283383,54689761.4219137,1.0422083401612918,0.7904833533008824
788,7595130.0,95950.0,94999.89572655216,0.05,4578373.925226719,45805688.594259724,54578373.92522672,1.0422083401612918,0.791037555086356
789,7595131.0,96760.0,95801.87504430627,0.05,4874486.129472896,45558513.18773915,54874486.1294729,1.0334799691855694,0.7926316544530191
790,7595132.0,94759.0,93034.95198005262,0.05,4815448.256543736,45607581.065462805,54815448.25654373,1.055301137255445,0.8043352950344946
791,7595133.0,94759.0,94999.31644192926,0.05,4902046.570840436,45535643.13443644,54902046.57084043,1.055301137255445,0.8011853269384254
792,7595134.0,94759.0,94999.31644192926,0.05,4769654.793952901,45645714.025497645,54769654.7939529,1.055301137255445,0.8009039863611335
793,7595135.0,94759.0,94999.31644192926,0.05,4793858.924891162,45625550.91122314,54793858.92489116,1.055301137255445,0.8012191370280278
794,7595136.0,95601.0,95843.45182161994,0.05,4690088.749550528,45712121.83341989,54690088.74955053,1.046003487085731,0.7929285000321646
795,7595137.0,95226.0,94626.39165816453,0.05,4567558.474666364,45814767.41644313,54567558.474666364,1.0501284647257196,0.7959184360369672
796,7595138.0,95093.0,94866.87279135472,0.05,4496095.926689326,45874845.84883137,54496095.92668933,1.0515987531604825,0.8003972597202698
797,7595139.0,95093.0,94999.69622257526,0.05,4371204.373170177,45980221.12663815,54371204.373170175,1.0515987531604825,0.8004081881225079
798,7595140.0,95093.0,94999.69622257526,0.05,4665274.448688073,45732872.01451155,54665274.448688075,1.0515987531604825,0.7958029088956118
799,7595141.0,95203.0,95109.58829228055,0.05,4537917.481202509,45839667.43617723,54537917.48120251,1.0503760824460455,0.7919903039487518
800,7595142.0,95203.0,94999.00646825533,0.05,5180214.613306747,45306094.1774069,55180214.613306746,1.0503760824460455,0.7780714824881451
801,7595143.0,93365.0,93164.94479069627,0.05,5060968.445673597,45404214.10252977,55060968.4456736,1.071062519551045,0.8038204634237344
802,7595144.0,93365.0,94999.76453098917,0.05,4920385.988849331,45520437.53857782,54920385.98884933,1.071062519551045,0.8038204634237344
803,7595145.0,93365.0,94999.76453098917,0.05,4783708.600270183,45634004.41253936,54783708.60027018,1.071062519551045,0.8038204634237344
804,7595146.0,94196.0,95845.31483704872,0.05,4880679.87843825,45553371.52414197,54880679.87843825,1.0616145059672792,0.7929611284220169
805,7595147.0,92223.0,93010.01085462939,0.05,5153044.734370521,45328413.182636835,55153044.73437052,1.0843178159328222,0.8063599913497961
806,7595148.0,92223.0,94999.08984183402,0.05,5039577.665360607,45421860.16033669,55039577.66536061,1.0843178159328222,0.7961619689569737
807,7595149.0,92223.0,94999.08984183402,0.05,5054708.4137585405,45409376.818627074,55054708.41375854,1.0843178159328222,0.8019311046661856
808,7595150.0,92223.0,94999.08984183402,0.05,5088047.908067241,45381894.89255606,55088047.90806724,1.0843178159328222,0.7980245058873978
809,7595151.0,94073.0,96904.77840333596,0.05,4949630.338880113,45496211.431855656,54949630.338880114,1.06299999,0.7773667020580489
810,7595152.0,92174.0,93081.913024347,0.05,4812140.607244555,45610333.26382392,54812140.60724455,1.084897669801787,0.7923533065957005
811,7595153.0,89288.0,92024.92598419885,0.05,5121788.033750105,45354116.56946422,55121788.0337501,1.119959387715415,0.8232795610433347
812,7595154.0,89288.0,94998.98711981729,0.05,4979516.143923713,45471480.56842799,54979516.143923715,1.119959387715415,0.8179858467655016
813,7595155.0,89288.0,94998.98711981729,0.05,5016933.819922387,45440554.86957573,55016933.81992239,1.119959387715415,0.8158420456024369
814,7595156.0,89718.0,95456.49052969902,0.05,4885019.445447786,45549769.77797814,54885019.44544779,1.1145927073697863,0.8121722953890504
815,7595157.0,89084.0,94327.75790616355,0.05,4942985.524372013,45501713.75181335,54942985.52437201,1.1225283266634811,0.8122857605343863
816,7595158.0,89084.0,94999.34777986509,0.05,4806080.2048586365,45615376.80956741,54806080.20485864,1.1225283266634811,0.8123394455406985
817,7595159.0,89084.0,94999.34777986509,0.05,4724511.933500225,45683367.684264295,54724511.93350022,1.1225283266634811,0.8268435832342004
818,7595160.0,89084.0,94999.34777986509,0.05,4593757.953634199,45792780.96450548,54593757.9536342,1.1225283266634811,0.8199142807377393
819,7595161.0,88582.0,94464.01402087926,0.05,4468536.098039184,45898057.467529364,54468536.09803918,1.1288895483496857,0.8198909602853116
820,7595162.0,90366.0,96912.57127985929,0.05,4344410.095315873,46002891.477066256,54344410.09531587,1.106603935664144,0.7959646926399836
821,7595163.0,90366.0,94999.40268771473,0.05,4226114.819352056,46103247.63867847,54226114.81935205,1.106603935664144,0.7982749359342597
822,7595164.0,90366.0,94999.40268771473,0.05,4108722.741036721,46203271.3646735,54108722.74103672,1.106603935664144,0.7945105753193076
823,7595165.0,90366.0,94999.40268771473,0.05,3994591.553785701,46300933.63165219,53994591.553785704,1.106603935664144,0.7962435826599068
824,7595166.0,90121.0,94741.8406216889,0.05,4086254.280888433,46222465.0835801,54086254.28088843,1.109608352848804,0.7993306773975634
825,7595167.0,92247.0,97240.13963898145,0.05,3989570.329907224,46305239.78471336,53989570.32990722,1.0840351904692818,0.7812838943538088
826,7595168.0,92247.0,94999.04450445884,0.05,3881131.5015805247,46398431.701952405,53881131.50158052,1.0840351904692818,0.7861043533702718
827,7595169.0,92247.0,94999.04450445884,0.05,4040812.219057795,46261332.82131465,54040812.2190578,1.0840351904692818,0.7919751957465512
