,BlockHeight,burnt_denom,tokens_burnt,minted_denom,tokens_minted,swap_amount,swap_fee_amount,spread,terraPool,lunaPool,delta,ukrw_oracle_price,usdr_oracle_price,uusd_oracle_price,usd_per_ust_price,usd_per_luna_price,expected_profit
20,7594346,uusd,1000.0,uluna,827.9848617097092,752.184955189396,75.79990652031321,0.09154745458001935,52459236.20736356,47656050.31148131,2459236.2073635585,1544.1914032290251,0.8991828420692162,1.2077515498714506,0.7555577942458667,1.2058394882034635,151.4565271540597
21,7594346,uusd,201706.910337,uluna,167010.26826127365,151285.67117282303,15724.597088450619,0.09415347482617534,52609408.97503347,47520016.83171179,2609408.9750334728,1544.1914032290251,0.8991828420692162,1.2077515498714506,0.7555577942458667,1.2058394882034635,30025.008041181893
22,7594347,uusd,1.917521,uluna,1.590195891541788,1.4403277116614845,0.14986817988030351,0.09424510569889445,52536926.823742546,47585577.443220325,2536926.8237425447,1546.8348254930042,0.9001085326853809,1.2058394882034635,0.7570877071621067,1.2089173902118906,0.28950564090647646
23,7594347,uusd,90.0,uluna,74.63679940859105,67.60255827529113,7.0342411332999175,0.09424628586753471,52536994.00496255,47585516.59358079,2536994.004962545,1546.8348254930042,0.9001085326853809,1.2058394882034635,0.7570877071621067,1.2089173902118906,13.588014677222588
24,7594347,uusd,650.0,uluna,539.0435512842687,488.235565228772,50.8079860554967,0.09425580907970592,52537479.20266254,47585077.128582574,2537479.202662545,1546.8348254930042,0.9001085326853809,1.2058394882034635,0.7570877071621067,1.2089173902118906,98.12945566962486
25,7594347,uusd,508.0,uluna,421.28326777293614,381.56859451944575,39.71467325349037,0.09427071116172561,52537858.40332654,47584733.67543484,2537858.403326545,1546.8348254930042,0.9001085326853809,1.2058394882034635,0.7570877071621067,1.2089173902118906,76.68435423491724
26,7594347,uusd,6090.0,uluna,5050.423426647994,4573.887639095257,476.5357875527375,0.09435561086588298,52542404.33254655,47580616.68014334,2542404.3325465447,1546.8348254930042,0.9001085326853809,1.2058394882034635,0.7570877071621067,1.2089173902118906,918.788171160234
27,7594347,uusd,69000.0,uluna,57221.54621325314,51767.14299443085,5454.403218822289,0.09532079399768105,52593909.934546545,47534020.63302131,2593909.9345465447,1546.8348254930042,0.9001085326853809,1.2058394882034635,0.7570877071621067,1.2089173902118906,10343.147613367735
28,7594347,uusd,2035.0,uluna,1687.6209644053645,1525.2163791331436,162.40458527222094,0.096232856013047,52595428.976576544,47532647.77274426,2595428.976576545,1546.8348254930042,0.9001085326853809,1.2058394882034635,0.7570877071621067,1.2089173902118906,303.18712049518217
29,7594348,uusd,14250.0,uluna,11787.405918201208,10679.86995040969,1107.5359677915178,0.09395926257882964,52533943.20710841,47588280.022005334,2533943.207108406,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7601241508072548,1.2089173902118906,2079.3113592482932
30,7594348,uusd,50.0,uluna,41.359319011232316,37.4656334503815,3.8936855608508134,0.09414288373058974,52533980.4333536,47588246.30034621,2533980.433353603,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7601241508072548,1.2089173902118906,7.2866482731077795
31,7594348,uusd,3200.0,uluna,2646.996416718868,2397.690103577763,249.30631314110533,0.0941846054518417,52536362.913046226,47586088.213563435,2536362.9130462254,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7601241508072548,1.2089173902118906,466.2119799708912
32,7594350,uusd,3200.0,uluna,2646.996416718868,2410.204867524811,236.79154919405718,0.08945669427372191,52399793.41216301,47710111.76199984,2399793.412163013,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,430.01351379626203
33,7594350,uusd,30.0,uluna,24.815591406739387,22.59463363815601,2.2209577685833763,0.08949848231222132,52399815.747910134,47710091.42526818,2399815.7479101312,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,4.030123050684971
34,7594350,uusd,500.0,uluna,413.59319011232316,376.574391467875,37.018798644448175,0.08950533889205152,52400188.0103621,47709752.48229313,2400188.0103621036,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,67.16528922150115
35,7594350,uusd,1200.0,uluna,992.6236562695753,903.7567097296323,88.86694653994306,0.08952733090597298,52401081.440246835,47708939.03880133,2401081.440246837,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,161.1703037148967
36,7594350,uusd,7955.0,uluna,6580.267654687062,5990.374637378683,589.8930173083794,0.08964574820724873,52407004.135857716,47703547.28766989,2407004.1358577157,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,1067.48279541169
37,7594350,uusd,700.0,uluna,579.0304661572524,527.058033435841,51.97243272141129,0.08975768246933086,52407525.30329048,47703072.89901807,2407525.303290477,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,93.85476440600587
38,7594350,uusd,200.0,uluna,165.43727604492926,150.58608416342224,14.851191881507011,0.08976932065463736,52407674.208271265,47702937.36113625,2407674.208271266,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,26.813319336083254
39,7594350,uusd,36180.250166,uluna,29927.810170435696,27227.139066543958,2700.6711038917374,0.09023951597232482,52434611.3055508,47678431.054476924,2434611.305550796,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,4833.551222580878
40,7594350,uusd,2050.0,uluna,1695.732079460525,1541.8726238501017,153.8594556104233,0.09073335196876837,52436137.581603885,47677043.262566164,2436137.5816038824,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,272.860259000885
41,7594350,uusd,4574.677389,uluna,3784.1108301024465,3440.442146671658,343.6686834307884,0.09081887366958656,52439543.54284751,47673946.62688645,2439543.542847505,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,608.5100620080384
42,7594350,uusd,1284.0,uluna,1062.1073122084458,965.567601081067,96.53971112737887,0.0908944981525862,52440499.51282417,47673077.54932106,2440499.51282417,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,170.69678223028836
43,7594350,uusd,10000.0,uluna,8271.863802246464,7518.792324709313,753.0714775371503,0.09104012052672239,52447944.76186361,47666310.11665153,2447944.761863615,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,1327.9579680833149
44,7594350,uusd,35380.0,uluna,29265.854132347984,26584.359384958607,2681.494747389378,0.09162537116678518,52474286.05296517,47642382.35612416,2474286.0529651726,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,4677.60912343334
45,7594350,uusd,0.75,uluna,0.6203897851684848,0.5632634440647396,0.057126341103745114,0.09208136959932506,52474286.61135885,47642381.84914814,2474286.6113588507,1545.7034691452543,0.9000691038243789,1.2089173902118906,0.7761640826649463,1.2089173902118906,0.09881591080179652
